o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27,o28,o29,o30,output
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,0.42000000000000004
0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,0.5700000000000001
0,0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,0.48
0,0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,0.44
0,0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,0.54
0,0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,0.51
0,0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,0.42000000000000004
0,0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,0.36
0,0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,16,0.52
0,0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,16,15,0.55
0,0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,16,15,7,0.45
0,0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,16,15,7,19,0.58
0,0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,16,15,7,19,22,0.43
0,3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,16,15,7,19,22,6,0.48
3,17,27,9,5,21,29,8,23,10,28,11,2,14,24,4,26,18,25,13,12,20,30,16,15,7,19,22,6,1,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,0.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,0.62
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,0.41000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,0.46
0,0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,0.52
0,0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,0.42
0,0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,0.48
0,0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,0.48
0,0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,0.39
0,0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,0.59
0,0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,5,0.44
0,0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,5,16,0.42000000000000004
0,0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,5,16,4,0.19999999999999996
0,0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,5,16,4,13,0.64
0,0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,5,16,4,13,20,0.45
0,21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,5,16,4,13,20,1,0.51
21,12,7,26,9,11,15,14,3,8,2,17,30,19,18,22,23,28,27,25,6,10,29,5,16,4,13,20,1,24,0.41000000000000003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,0.5700000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,0.68
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,0.29000000000000004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,0.42000000000000004
0,0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,0.46
0,0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,0.52
0,0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,0.4
0,0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,0.54
0,0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,0.43
0,0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,0.44
0,0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,21,0.33
0,0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,21,15,0.45
0,0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,21,15,13,0.64
0,0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,21,15,13,24,0.42000000000000004
0,0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,21,15,13,24,14,0.62
0,22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,21,15,13,24,14,9,0.31
22,27,1,2,29,17,16,12,3,8,30,26,19,4,25,11,18,6,20,5,23,10,7,21,15,13,24,14,9,28,0.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,0.55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,0.39
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,0.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,0.57
0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,0.45
0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,0.65
0,0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,0.5
0,0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,0.43
0,0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,0.45
0,0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,0.15999999999999992
0,0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,0.66
0,0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,10,0.43
0,0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,10,16,0.52
0,0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,10,16,30,0.33999999999999997
0,0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,10,16,30,8,0.48
0,0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,10,16,30,8,26,0.61
0,5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,10,16,30,8,26,15,0.48
5,6,12,17,14,2,23,1,25,29,20,28,27,24,21,3,22,19,11,9,7,4,13,10,16,30,8,26,15,18,0.42000000000000004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,0.56
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,0.44
0,0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,0.72
0,0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,0.6
0,0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,0.46
0,0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,0.54
0,0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,0.46
0,0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,0.35
0,0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,9,0.33
0,0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,9,8,0.52
0,0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,9,8,14,0.54
0,0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,9,8,14,4,0.22000000000000003
0,0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,9,8,14,4,25,0.53
0,24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,9,8,14,4,25,16,0.47000000000000003
24,30,18,2,10,7,28,1,3,12,26,20,17,13,23,29,27,19,11,6,15,5,21,9,8,14,4,25,16,22,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,0.37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,0.61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,0.58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,0.53
0,0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,0.59
0,0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,0.43
0,0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,0.48
0,0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,0.46
0,0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,0.59
0,0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,0.30999999999999994
0,0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,26,0.6
0,0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,26,7,0.45
0,0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,26,7,3,0.5
0,0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,26,7,3,10,0.44
0,0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,26,7,3,10,17,0.44
0,22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,26,7,3,10,17,5,0.45
22,18,16,11,27,24,8,4,6,13,21,12,29,19,20,30,23,28,2,15,1,14,9,26,7,3,10,17,5,25,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0.52
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,0.32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,0.54
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,0.45
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,0.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,0.5700000000000001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,0.51
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,0.63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,0.49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,0.65
0,0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,0.48
0,0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,0.61
0,0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,0.6
0,0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,0.48
0,0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,0.43
0,0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,0.33999999999999997
0,0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,25,0.52
0,0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,25,6,0.47
0,0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,25,6,21,0.39
0,0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,25,6,21,11,0.54
0,0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,25,6,21,11,16,0.52
0,2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,25,6,21,11,16,18,0.42000000000000004
2,20,22,26,4,27,23,3,8,1,5,28,7,19,29,24,14,9,12,13,10,17,30,25,6,21,11,16,18,15,0.47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,22,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,22,30,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,22,30,8,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,22,30,8,7,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,22,30,8,7,28,0.48
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,22,30,8,7,28,18,0.44
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,20,22,30,8,7,28,18,27,0.5
